Historical_Income,Crop_Types,Weather_Forecasts,Market_Conditions,Investment_Machinery,Expenses,Profit_Margins,Farming_Income
31857.9282,Wheat,23.67734267,1.188102844,1,1353.385465,0.545475483,53316.29432
20040.97509,Corn,-2.555943286,0.975064531,1,9795.554409,0.58709005,35297.40099
39691.04917,Corn,22.10573239,0.893989362,1,3181.183256,0.210181478,44931.56515
9796.921391,Rice,8.32747547,1.081948404,0,6969.796386,0.776220065,20800.41247
8381.200178,Wheat,9.318754883,1.126851257,0,8551.897289,0.226752856,9457.124881
37768.49403,Wheat,-4.660801103,1.018572126,1,5955.944133,0.285837172,51718.55139
27297.10923,Wheat,-6.77593945,1.18681411,1,2378.300501,0.208408711,37839.53541
35978.10784,Wheat,19.11757228,0.820667489,0,7553.047936,0.54011506,48253.24217
24567.23024,Rice,9.858446094,1.001918239,1,6402.262691,0.75936013,33780.79442
16088.0915,Corn,7.474028105,1.087381579,1,7581.255304,0.5995683,25813.3115
41859.6043,Wheat,19.18032915,1.145056188,1,7927.719606,0.693594481,89787.46693
40973.71455,Rice,20.62051596,0.871702245,0,9778.693309,0.207968722,39309.53535
36261.34119,Corn,-3.643673293,1.120001393,0,6162.06952,0.525209179,58923.75162
17246.53118,Corn,14.40900598,1.02108283,1,4074.770014,0.475737787,23748.13771
31560.38001,Wheat,-4.585836709,0.958621473,0,6836.181012,0.499380767,39288.9217
21243.82536,Wheat,20.05500344,0.852686011,1,1615.966383,0.243327911,11480.62671
9121.1933,Rice,16.27820625,1.146118304,1,9076.575865,0.610661217,15684.86656
46279.1109,Wheat,28.26458484,0.862909283,1,2074.429102,0.501932249,60658.47247
11156.83839,Corn,-7.241679346,0.923915144,1,3950.585541,0.65908931,16839.32072
47760.68092,Wheat,-7.717811154,0.916018213,1,8341.708426,0.49117438,64513.96976
25070.25978,Wheat,1.287482988,1.148565614,0,6375.811405,0.289628982,37349.86237
